"postal_code","official_riding_id","official_riding_name","latitude","longitude","city","province"
"B4V6X6",NA,NA,44.426157,-64.618626,"Bridgewater","NS"
"B4V6X7",NA,NA,44.426157,-64.618626,"Bridgewater","NS"
"B4V6X9",NA,NA,44.426157,-64.618626,"Bridgewater","NS"
"B4V7R1",NA,NA,44.426157,-64.618626,"Bridgewater","NS"
"B4V8E5",NA,NA,44.37149,-64.520627,"Bridgewater","NS"
"B4V8H4",NA,NA,44.426157,-64.618626,"Bridgewater","NS"
"B4V8N2",NA,NA,44.426157,-64.618626,"Bridgewater","NS"
"B4V9A3",12009,"South Shore—St. Margaret's",NA,NA,NA,NA
"B4V9A6",NA,NA,NA,NA,NA,NA
"B5A4B1",NA,NA,43.846336,-66.116478,"Yarmouth","NS"
"B5A4B3",NA,NA,43.848605,-66.12227,"Yarmouth","NS"
"B5A4B4",NA,NA,43.842895,-66.114955,"Yarmouth","NS"
"B5A4B6",NA,NA,43.839449,-66.105697,"Yarmouth","NS"
"B5A4J8",NA,NA,43.850689,-66.125824,"Yarmouth","NS"
"B5A4M7",NA,NA,43.854127,-66.110533,"Yarmouth","NS"
"B5A5P9",NA,NA,NA,NA,NA,NA
"B6A4B6",NA,NA,NA,NA,NA,NA
"B6C3R1",NA,NA,NA,NA,NA,NA
"B6G1A8",NA,NA,NA,NA,NA,NA
"B6G1H7",NA,NA,NA,NA,NA,NA
"B6G1M4",NA,NA,NA,NA,NA,NA
"B6J1H8",NA,NA,NA,NA,NA,NA
"B6K2Z7",NA,NA,NA,NA,NA,NA
"B6K3B3",NA,NA,NA,NA,NA,NA
"B6L1E6",NA,NA,45.295355,-63.422612,"Beaver Brook","NS"
"B6P3R4",NA,NA,NA,NA,NA,NA
"B6R1E7",NA,NA,NA,NA,NA,NA
"B8L5K6",NA,NA,NA,NA,NA,NA
"B8Y6Y4",NA,NA,NA,NA,NA,NA
"B9A1A2",NA,NA,45.811297,-61.488308,"Troy","NS"
"B9A2W2",NA,NA,45.629089,-61.321172,"Port Hawkesbury","NS"
"B9J2K5",NA,NA,NA,NA,NA,NA
"C0A1H1",11004,"Malpeque",NA,NA,NA,NA
"C0A1H2",11004,"Malpeque",NA,NA,NA,NA
"C0A1H7",11004,"Malpeque",NA,NA,NA,NA
"C0A2H0",NA,NA,46.303531,-62.762488,"Pownal","PE"
"C0A2R0",NA,NA,NA,NA,NA,NA
"C0E1V0",NA,NA,NA,NA,NA,NA
"C1A1H0",NA,NA,46.226613,-63.105011,"Stratford","PE"
"C1A1Y0",NA,NA,NA,NA,NA,NA
"C1A7C2",NA,NA,46.228576,-63.109176,"Stratford","PE"
"C1A7J1",NA,NA,46.236316,-63.092376,"Stratford","PE"
"C1A7J6",NA,NA,46.207088,-63.02046,"Stratford","PE"
"C1A7J7",NA,NA,46.298858,-63.091976,"Charlottetown","PE"
"C1A7J8",NA,NA,46.258054,-63.024561,"Charlottetown","PE"
"C1A7J9",NA,NA,46.276949,-63.161137,"Charlottetown","PE"
"C1A7K2",NA,NA,46.250776,-63.122146,"Charlottetown","PE"
"C1A7K3",NA,NA,46.292096,-63.182284,"Charlottetown","PE"
"C1A7K4",NA,NA,46.29067,-63.124974,"Charlottetown","PE"
"C1A7K7",NA,NA,46.261477,-63.107125,"Charlottetown","PE"
"C1A7L1",NA,NA,46.236123,-63.127856,"Charlottetown","PE"
"C1A7L3",NA,NA,46.251134,-63.127113,"Charlottetown","PE"
"C1A7L9",NA,NA,46.262091,-63.127028,"Charlottetown","PE"
"C1A7M8",NA,NA,46.260548,-63.111877,"Charlottetown","PE"
"C1A7N1",NA,NA,46.27445,-63.13028,"Charlottetown","PE"
"C1A7N3",NA,NA,46.288262,-63.045355,"Charlottetown","PE"
"C1A7N4",NA,NA,46.257232,-63.124629,"Charlottetown","PE"
"C1A7N5",NA,NA,46.249223,-63.134409,"Charlottetown","PE"
"C1A7N7",NA,NA,46.251342,-63.051983,"Charlottetown","PE"
"C1A7N9",NA,NA,46.258774,-63.07573,"Charlottetown","PE"
"C1A8B9",NA,NA,46.234374,-63.13035,"Charlottetown","PE"
"C1A8C1",NA,NA,46.254942,-63.143632,"Charlottetown","PE"
"C1A8C2",NA,NA,46.31107,-63.12711,"Charlottetown","PE"
"C1A8C3",NA,NA,46.296557,-63.111348,"Charlottetown","PE"
"C1A8C5",NA,NA,46.25173,-63.109914,"Charlottetown","PE"
"C1A8W5",NA,NA,46.299527,-63.0707,"Charlottetown","PE"
"C1A8Z8",NA,NA,46.24346,-63.148928,"Charlottetown","PE"
"C1A9E3",NA,NA,46.294587,-63.103755,"Charlottetown","PE"
"C1A9H6",NA,NA,46.238832,-62.992296,"Charlottetown","PE"
"C1A9J2",NA,NA,46.193469,-62.945277,"Charlottetown","PE"
"C1A9M5",NA,NA,46.234946,-63.120241,"Charlottetown","PE"
"C1B0H9",11001,"Cardigan",NA,NA,NA,NA
"C1B0R9",11001,"Cardigan",NA,NA,NA,NA
"C1B0V2",NA,NA,NA,NA,NA,NA
"C1B0W8",NA,NA,NA,NA,NA,NA
"C1B0Z2",NA,NA,NA,NA,NA,NA
"C1B0Z5",NA,NA,NA,NA,NA,NA
"C1B1B5",NA,NA,46.213974,-63.108392,"Stratford","PE"
"C1B1P9",NA,NA,46.213936,-63.08985,"Stratford","PE"
"C1B2K6",NA,NA,46.211086,-63.118912,"Stratford","PE"
"C1B2K7",NA,NA,46.210738,-63.121339,"Stratford","PE"
"C1B2K8",NA,NA,46.208739,-63.121475,"Stratford","PE"
"C1B2Z1",11001,"Cardigan",NA,NA,NA,NA
"C1B3B3",NA,NA,NA,NA,NA,NA
"C1B4B8",NA,NA,NA,NA,NA,NA
"C1C0B7",11002,"Charlottetown",NA,NA,NA,NA
"C1E0T1",11004,"Malpeque",NA,NA,NA,NA
"C1E0X6",11004,"Malpeque",NA,NA,NA,NA
"C1E1B6",NA,NA,46.260446,-63.158839,"Charlottetown","PE"
"C1E1C4",11004,"Malpeque",NA,NA,NA,NA
"C1E1Z2",NA,NA,46.295457,-63.183789,"Charlottetown","PE"
"C1E1Z3",NA,NA,46.329925,-63.179337,"Charlottetown","PE"
"C1E1Z4",NA,NA,46.303354,-63.204597,"Charlottetown","PE"
"C1E2E8",NA,NA,46.263834,-63.160233,"Charlottetown","PE"
"C1E2N4",11004,"Malpeque",NA,NA,NA,NA
"C1E2T3",NA,NA,NA,NA,NA,NA
"C1E2Y4",11004,"Malpeque",NA,NA,NA,NA
"C1E3B7",NA,NA,NA,NA,NA,NA
"C1N0G3",11003,"Egmont",NA,NA,NA,NA
"C1N2V5",NA,NA,46.391787,-63.779559,"Summerside","PE"
"C1N4K2",NA,NA,46.399808,-63.775495,"Summerside","PE"
"C1N4K4",NA,NA,46.400242,-63.785858,"Summerside","PE"
"C1N4P6",NA,NA,46.323388,-63.380312,"Summerside","PE"
"C1N4Y8",NA,NA,46.426747,-63.755814,"Summerside","PE"
"C1N6W2",NA,NA,46.400974,-63.786628,"Summerside","PE"
"C1V1S8",NA,NA,NA,NA,NA,NA
"C1V1V1",NA,NA,NA,NA,NA,NA
"C1X1C2",NA,NA,NA,NA,NA,NA
"C5K1B8",NA,NA,NA,NA,NA,NA
"C6Y4E9",NA,NA,NA,NA,NA,NA
"E0A1G0",NA,NA,46.416809,-64.81542,"Bouctouche","NB"
"E0A2V0",NA,NA,46.548401,-64.747473,"Ste-anne-de-kent","NB"
"E0A3C0",NA,NA,45.901192,-64.37001,"Sackville","NB"
"E0C1H0",NA,NA,47.024071,-65.511093,"Miramichi","NB"
"E0C1W0",NA,NA,46.911162,-65.960116,"Red Bank","NB"
"E0E1P0",NA,NA,45.68251,-65.563581,"Sussex","NB"
"E0E3K0",NA,NA,NA,NA,NA,NA
"E0G1H0",NA,NA,45.06752,-66.747624,"Blacks Harbour","NB"
"E0G1Z0",NA,NA,45.526485,-65.836831,"Hampton","NB"
"E0J1K0",NA,NA,46.539044,-67.696968,"Florenceville","NB"
"E0J1N0",NA,NA,46.299276,-67.49593,"Hartland","NB"
"E0J1V0",NA,NA,46.728672,-67.706191,"Perth-andover","NB"
"E0J2B0",NA,NA,46.162691,-67.576331,"Woodstock","NB"
"E0K1B0",NA,NA,48.056639,-66.371806,"Dalhousie","NB"
"E1A0H3",NA,NA,46.086132,-64.713627,"Dieppe","NB"
"E1A0W4",NA,NA,NA,NA,NA,NA
"E1A0X7",NA,NA,NA,NA,NA,NA
"E1A3E9",NA,NA,46.101179,-64.787364,"Moncton","NB"
"E1A4R2",NA,NA,46.113716,-64.781851,"Moncton","NB"
"E1A6B4",NA,NA,46.124844,-64.779453,"Moncton","NB"
"E1A6E9",NA,NA,46.095193,-64.758746,"Dieppe","NB"
"E1A6S8",NA,NA,46.159915,-64.78235,"Moncton","NB"
"E1A6T2",NA,NA,46.088104,-64.730393,"Dieppe","NB"
"E1A6X4",NA,NA,46.104744,-64.724358,"Dieppe","NB"
"E1A7K5",NA,NA,46.051627,-64.675187,"Dieppe","NB"
"E1A7K8",NA,NA,46.047695,-64.666808,"Dieppe","NB"
"E1A8X4",NA,NA,46.098235,-64.781314,"Moncton","NB"
"E1B0J4",NA,NA,46.068823,-64.792176,"Riverview","NB"
"E1B4T8",NA,NA,46.056342,-64.79604,"Riverview","NB"
"E1B4T9",NA,NA,46.062798,-64.793011,"Riverview","NB"
"E1C1H4",NA,NA,46.086997,-64.789059,"Moncton","NB"
"E1C1T7",NA,NA,46.09233,-64.777359,"Moncton","NB"
"E1C8K9",NA,NA,46.091282,-64.769269,"Moncton","NB"
"E1C8L1",NA,NA,46.102711,-64.821953,"Moncton","NB"
"E1C8L4",NA,NA,46.091348,-64.771977,"Moncton","NB"
"E1C8L9",NA,NA,46.089865,-64.773015,"Moncton","NB"
"E1C8N6",NA,NA,46.097144,-64.799919,"Moncton","NB"
"E1C8N8",NA,NA,46.089157,-64.799418,"Moncton","NB"
"E1C8P6",NA,NA,46.086124,-64.785112,"Moncton","NB"
"E1C8P9",NA,NA,46.086657,-64.788902,"Moncton","NB"
"E1C8R7",NA,NA,46.105515,-64.811571,"Moncton","NB"
"E1C8T6",NA,NA,46.081524,-64.799419,"Moncton","NB"
"E1E0E1",13007,"Moncton—Riverview—Dieppe",NA,NA,NA,NA
"E1G0N3",NA,NA,46.122083,-64.829183,"Moncton","NB"
"E1G2R9",NA,NA,46.126398,-64.900231,"Lutes Mountain","NB"
"E1G4N5",NA,NA,46.054489,-64.996885,"Boundary Creek","NB"
"E1G4R3",NA,NA,46.133061,-64.88519,"Moncton","NB"
"E1H3L7",NA,NA,46.160106,-64.794041,"Moncton","NB"
"E1J4B3",NA,NA,NA,NA,NA,NA
"E1N3A5",NA,NA,47.067233,-65.40084,"Miramichi","NB"
"E1N3A6",NA,NA,47.026514,-65.440959,"Miramichi","NB"
"E1N3A7",NA,NA,47.03717,-65.46183,"Miramichi","NB"
"E1N3A8",NA,NA,47.020916,-65.482153,"Miramichi","NB"
"E1N4A5",NA,NA,47.013293,-65.452703,"Miramichi","NB"
"E1N5K1",NA,NA,47.054809,-65.13665,"Bay Du Vin","NB"
"E1V0B3",NA,NA,NA,NA,NA,NA
"E1V0G2",NA,NA,47.025807,-65.517489,"Miramichi","NB"
"E1V3M2",NA,NA,47.007116,-65.569635,"Miramichi","NB"
"E1V3M5",NA,NA,47.006451,-65.573693,"Miramichi","NB"
"E1V3M6",NA,NA,46.998919,-65.568748,"Miramichi","NB"
"E1V3M8",NA,NA,47.010864,-65.558629,"Newcastle","NB"
"E1V3T7",NA,NA,47.017167,-65.510072,"Miramichi","NB"
"E1V3V4",NA,NA,46.999235,-65.545798,"Miramichi","NB"
"E1V4H9",NA,NA,46.959234,-65.683992,"Whitney","NB"
"E1V6W6",NA,NA,47.03077,-65.48997,"Miramichi","NB"
"E1W1P5",NA,NA,NA,NA,NA,NA
"E1W3V6",NA,NA,NA,NA,NA,NA
"E1X1G4",NA,NA,47.473014,-64.917176,"Tracadie-sheila","NB"
"E1X1G5",NA,NA,47.510227,-64.921391,"Tracadie-sheila","NB"
"E1X1S5",NA,NA,47.500329,-64.943841,"Leech","NB"
"E1X2N8",NA,NA,47.539348,-64.971306,"Riviere A La Truite","NB"
"E1X3E2",NA,NA,47.501027,-64.936253,"Pointe Des Robichaud","NB"
"E2A3Z4",NA,NA,47.619215,-65.646351,"Bathurst","NB"
"E2A4A5",NA,NA,47.616645,-65.644662,"Bathurst","NB"
"E2A4H7",NA,NA,47.629593,-65.680425,"Bathurst","NB"
"E2A4H8",NA,NA,47.633425,-65.801607,"Bathurst","NB"
"E2A4J1",NA,NA,47.621251,-65.655655,"Bathurst","NB"
"E2A6P5",NA,NA,47.560305,-65.68111,"Big River","NB"
"E2A7L1",NA,NA,47.649466,-65.76971,"North Tetagouche","NB"
"E2B2T7",NA,NA,NA,NA,NA,NA
"E2E0G8",NA,NA,45.426495,-66.001645,"Quispamsis","NB"
"E2E2X7",NA,NA,NA,NA,NA,NA
"E2E4A3",NA,NA,NA,NA,NA,NA
"E2E4Z4",NA,NA,45.421397,-65.970916,"Quispamsis","NB"
"E2E5B2",NA,NA,45.390819,-65.98565,"Rothesay","NB"
"E2E5X2",NA,NA,45.409797,-65.987975,"Rothesay","NB"
"E2E5X3",NA,NA,45.435595,-65.97343,"Rothesay","NB"
"E2E5X4",NA,NA,45.414537,-65.960499,"Rothesay","NB"
"E2E5X5",NA,NA,45.404684,-65.97992,"Rothesay","NB"
"E2E5X8",NA,NA,45.420812,-65.999749,"Rothesay","NB"
"E2E5Y3",NA,NA,45.39212,-65.98944,"Rothesay","NB"
"E2E6C6",NA,NA,45.387793,-65.989228,"Rothesay","NB"
"E2E6C7",NA,NA,45.38796,-65.989658,"Quispamsis","NB"
"E2E6N3",NA,NA,NA,NA,NA,NA
"E2H4H8",NA,NA,NA,NA,NA,NA
"E2J0H8",NA,NA,NA,NA,NA,NA
"E2K2S5",NA,NA,45.279083,-66.069874,"Saint John","NB"
"E2K4T7",NA,NA,45.281269,-66.076835,"Saint John","NB"
"E2K5N2",NA,NA,45.276083,-66.071031,"Saint John","NB"
"E2K9C4",NA,NA,NA,NA,NA,NA
"E2L3T5",NA,NA,45.286728,-66.046267,"Saint John","NB"
"E2L3V1",NA,NA,45.286733,-66.046267,"Saint John","NB"
"E2L3V8",NA,NA,45.277029,-66.068461,"Saint John","NB"
"E2L3W8",NA,NA,45.254677,-66.192472,"Saint John","NB"
"E2L3X1",NA,NA,45.256856,-66.100011,"Saint John","NB"
"E2L3Y2",NA,NA,45.280468,-66.085971,"Saint John","NB"
"E2L4A5",NA,NA,45.276221,-66.072011,"Saint John","NB"
"E2L4B3",NA,NA,45.272471,-66.064271,"Saint John","NB"
"E2L4H8",NA,NA,45.284014,-66.039323,"Saint John","NB"
"E2L4K3",NA,NA,45.277029,-66.068461,"Saint John","NB"
"E2L4L2",NA,NA,45.284549,-66.082295,"Saint John","NB"
"E2L4L5",NA,NA,45.291199,-66.050953,"Saint John","NB"
"E2L4M3",NA,NA,45.27551,-66.05541,"Saint John","NB"
"E2L4R6",NA,NA,45.278719,-66.054027,"Saint John","NB"
"E2L4R8",NA,NA,45.278721,-66.054027,"Saint John","NB"
"E2L4R9",NA,NA,45.278722,-66.054027,"Saint John","NB"
"E2L4S3",NA,NA,45.305467,-66.192193,"Saint John","NB"
"E2L4S5",NA,NA,45.399958,-65.988772,"Saint John","NB"
"E2L4S6",NA,NA,45.27471,-66.0629,"Saint John","NB"
"E2L5B2",NA,NA,45.278731,-66.054027,"Saint John","NB"
"E2L5V5",NA,NA,45.24525,-66.099355,"Saint John","NB"
"E2M2A8",NA,NA,45.25806,-66.070374,"St. John","NB"
"E2M4X7",NA,NA,45.249653,-66.102343,"St. John","NB"
"E2M6P7",NA,NA,45.298763,-66.164609,"Saint John","NB"
"E2N6R3",NA,NA,NA,NA,NA,NA
"E2N8H1",NA,NA,NA,NA,NA,NA
"E2R1M7",NA,NA,NA,NA,NA,NA
"E2V2R6",NA,NA,45.838016,-66.437264,"Oromocto","NB"
"E2W6S2",NA,NA,NA,NA,NA,NA
"E3A0C4",NA,NA,45.999875,-66.636782,"Fredericton","NB"
"E3A0C5",NA,NA,45.999876,-66.636782,"Fredericton","NB"
"E3A0E9",NA,NA,45.999878,-66.636782,"Fredericton","NB"
"E3A0G3",NA,NA,45.979267,-66.704015,"Fredericton","NB"
"E3A0J1",NA,NA,45.997711,-66.717971,"Fredericton","NB"
"E3A0P5",NA,NA,45.978945,-66.722198,"Fredericton","NB"
"E3A0V5",NA,NA,NA,NA,NA,NA
"E3A5H1",NA,NA,45.990209,-66.594058,"Fredericton","NB"
"E3A5H2",NA,NA,45.983475,-66.633029,"Fredericton","NB"
"E3A5J8",NA,NA,46.002308,-66.763994,"Fredericton","NB"
"E3A5M1",13003,"Fredericton",NA,NA,NA,NA
"E3A5V3",NA,NA,45.966864,-66.628487,"Fredericton","NB"
"E3A5V6",NA,NA,45.998156,-66.655832,"Fredericton","NB"
"E3A5X9",NA,NA,46.023958,-66.676908,"Mcleod Hill","NB"
"E3A5Z8",NA,NA,46.022506,-66.687512,"Mcleod Hill","NB"
"E3A6E7",NA,NA,46.046611,-66.744946,"Douglas","NB"
"E3A6M1",NA,NA,45.99033,-66.665443,"Fredericton","NB"
"E3A6M3",NA,NA,45.992868,-66.666618,"Fredericton","NB"
"E3A7J5",NA,NA,45.981362,-66.750952,"Douglas","NB"
"E3A7K1",NA,NA,45.987323,-66.777283,"Douglas","NB"
"E3A7K2",NA,NA,46.020127,-66.376812,"Noonan","NB"
"E3A7K9",NA,NA,45.97809,-66.70851,"Fredericton","NB"
"E3A7L8",NA,NA,46.020127,-66.376812,"Noonan","NB"
"E3A7M3",NA,NA,45.979394,-66.675476,"Douglas","NB"
"E3A7M7",NA,NA,45.98483,-66.75073,"Douglas","NB"
"E3A7N9",NA,NA,45.98483,-66.75073,"Douglas","NB"
"E3A7R1",NA,NA,45.996376,-66.764298,"Douglas","NB"
"E3A7S5",NA,NA,45.97743,-66.714972,"Fredericton","NB"
"E3A7V9",NA,NA,45.985518,-66.749918,"Douglas","NB"
"E3A7W2",NA,NA,45.98904,-66.74767,"Douglas","NB"
"E3A7X5",NA,NA,45.991829,-66.766533,"Douglas","NB"
"E3A7Y2",NA,NA,45.984337,-66.766751,"Douglas","NB"
"E3A7Y5",NA,NA,45.953592,-66.569254,"Douglas","NB"
"E3A7Y6",NA,NA,45.940733,-66.61148,"Douglas","NB"
"E3A9X1",NA,NA,45.979847,-66.707671,"Fredericton","NB"
"E3A9Y1",NA,NA,45.980578,-66.702605,"Fredericton","NB"
"E3A9Y4",NA,NA,45.983251,-66.606578,"Fredericton","NB"
"E3B0G8",NA,NA,45.954339,-66.698935,"Fredericton","NB"
"E3B0K7",13003,"Fredericton",NA,NA,NA,NA
"E3B1A8",NA,NA,45.9646,-66.647481,"Fredericton","NB"
"E3B4Y2",NA,NA,45.939278,-66.63531,"Fredericton","NB"
"E3B4Y9",NA,NA,45.959847,-66.647257,"Fredericton","NB"
"E3B4Z9",NA,NA,45.947089,-66.637974,"Fredericton","NB"
"E3B5A3",NA,NA,45.95063,-66.645345,"Fredericton","NB"
"E3B5A6",NA,NA,45.959794,-66.643368,"Fredericton","NB"
"E3B5B4",NA,NA,45.958667,-66.64049,"Fredericton","NB"
"E3B5C2",NA,NA,45.951129,-66.687953,"Fredericton","NB"
"E3B5C8",NA,NA,45.918431,-66.619878,"Fredericton","NB"
"E3B5E3",NA,NA,45.898233,-66.74822,"Fredericton","NB"
"E3B5G1",NA,NA,45.961877,-66.640795,"Fredericton","NB"
"E3B5G2",NA,NA,45.961263,-66.639344,"Fredericton","NB"
"E3B5G3",NA,NA,45.941364,-66.635684,"Fredericton","NB"
"E3B5H1",NA,NA,45.96328,-66.650369,"Fredericton","NB"
"E3B5P7",NA,NA,45.956069,-66.641561,"Fredericton","NB"
"E3B6Y8",NA,NA,45.9633,-66.64665,"Fredericton","NB"
"E3B7A2",NA,NA,45.983469,-66.661313,"Fredericton","NB"
"E3B9M3",NA,NA,45.944007,-66.67325,"Fredericton","NB"
"E3B9M6",NA,NA,45.966063,-66.712941,"Fredericton","NB"
"E3B9S4",NA,NA,45.954378,-66.649496,"Fredericton","NB"
"E3B9V3",NA,NA,45.950613,-66.647906,"Fredericton","NB"
"E3E4K4",NA,NA,NA,NA,NA,NA
"E3G6K7",13010,"Tobique—Mactaquac",NA,NA,NA,NA
"E3G6N3",13010,"Tobique—Mactaquac",NA,NA,NA,NA
"E3G7K2",NA,NA,45.990999,-66.798568,"Douglas","NB"
"E3H5H1",NA,NA,NA,NA,NA,NA
"E3K3C7",NA,NA,NA,NA,NA,NA
"E3K3V1",NA,NA,NA,NA,NA,NA
"E3L2X2",NA,NA,45.192465,-67.28918,"St Stephen","NB"
"E3L2X3",NA,NA,45.204011,-67.270829,"St Stephen","NB"
"E3L4W5",NA,NA,45.242061,-67.285056,"Old Ridge","NB"
"E3L5R7",NA,NA,45.248002,-67.453041,"Oak Bay","NB"
"E3N3G1",NA,NA,48.005483,-66.6466,"Campbellton","NB"
"E3N3G7",NA,NA,47.999937,-66.685168,"Campbellton","NB"
"E3N3H1",NA,NA,48.009366,-66.668329,"Campbellton","NB"
"E3N3H3",NA,NA,48.000523,-66.667742,"Campbellton","NB"
"E3N5C5",NA,NA,47.9921,-66.69774,"Atholville","NB"
"E3N5T6",NA,NA,47.363704,-68.342024,"Mcleods","NB"
"E3N5Z3",NA,NA,48.026386,-66.539524,"Dalhousie Junction","NB"
"E3P4J3",NA,NA,NA,NA,NA,NA
"E3V0E2",NA,NA,47.398358,-68.342401,"Edmundston","NB"
"E3V1S9",NA,NA,47.367933,-68.328142,"Edmundston","NB"
"E3V3K8",NA,NA,47.369765,-68.34486,"Edmundston","NB"
"E3V3L1",NA,NA,47.379412,-68.325812,"Edmundston","NB"
"E3V3L2",NA,NA,47.383741,-68.335564,"Edmundston","NB"
"E3V3P4",NA,NA,47.361273,-68.35758,"Edmundston","NB"
"E3V3V7",NA,NA,47.347487,-68.411633,"Edmundston","NB"
"E3V4B8",NA,NA,47.400452,-68.342677,"Edmundston","NB"
"E3V4M4",NA,NA,47.382731,-68.350534,"Edmundston","NB"
"E3V5T6",NA,NA,NA,NA,NA,NA
"E3V8S9",NA,NA,NA,NA,NA,NA
"E3X2X9",NA,NA,NA,NA,NA,NA
"E3Y3J4",NA,NA,47.081522,-67.811762,"Dsl De Saint-andre","NB"
"E3Z1G5",NA,NA,47.044694,-67.742241,"Grand Falls/grand-sault","NB"
"E3Z2X7",NA,NA,47.036258,-67.751723,"Grand-sault/grand Falls","NB"
"E3Z3E8",NA,NA,47.053816,-67.741149,"Grand Falls/grand-sault","NB"
"E3Z3G1",NA,NA,47.05522,-67.744551,"Grand Falls/grand-sault","NB"
"E4A0A1",NA,NA,46.152772,-65.899207,"Chipman","NB"
"E4A1L8",NA,NA,46.243514,-65.852013,"Upper Salmon Creek","NB"
"E4A2T7",NA,NA,46.086309,-65.909362,"Coal Creek","NB"
"E4B2C7",NA,NA,46.090523,-66.087878,"Sypher Cove","NB"
"E4C2W7",NA,NA,45.97538,-65.96113,"Coles Island Queens Co","NB"
"E4C6B2",NA,NA,45.956647,-65.899622,"Youngs Cove","NB"
"E4E5L2",NA,NA,45.72265,-65.523042,"Sussex","NB"
"E4E5L6",NA,NA,45.739608,-65.488132,"Sussex","NB"
"E4E5L8",NA,NA,45.737364,-65.516177,"Sussex","NB"
"E4G2G9",NA,NA,45.776948,-65.573895,"Roachville","NB"
"E4H1P8",NA,NA,45.673417,-64.916936,"Alma","NB"
"E4J0C5",NA,NA,NA,NA,NA,NA
"E4J1M7",NA,NA,45.987652,-64.975275,"Colpitts Settlement","NB"
"E4K2A3",NA,NA,46.010945,-64.599612,"Memramcook","NB"
"E4K2J7",NA,NA,45.974187,-64.565537,"Memramcook","NB"
"E4K3C7",NA,NA,46.01351,-64.600727,"Memramcook","NB"
"E4K3E3",NA,NA,46.007396,-64.594392,"Memramcook","NB"
"E4K3M2",NA,NA,45.738189,-64.494378,"Joggins","NS"
"E4L1G6",NA,NA,45.873508,-64.378633,"Sackville","NB"
"E4L1H3",NA,NA,45.900163,-64.378486,"Sackville","NB"
"E4L2K2",NA,NA,45.897615,-64.377435,"Wood Point","NB"
"E4M1L7",NA,NA,46.038213,-64.098022,"Port Elgin","NB"
"E4M1S6",NA,NA,46.087487,-63.825814,"Cape Spear","NB"
"E4M2S2",NA,NA,46.128951,-64.109116,"Upper Cape","NB"
"E4M3Y9",NA,NA,46.050788,-64.088216,"Port Elgin","NB"
"E4M4G2",NA,NA,NA,NA,NA,NA
"E4N1L9",NA,NA,46.232432,-64.272195,"Cap-pele","NB"
"E4N3B3",NA,NA,46.214889,-64.270992,"Cap-pele","NB"
"E4P0C6",NA,NA,NA,NA,NA,NA
"E4P0E8",NA,NA,NA,NA,NA,NA
"E4P1W6",NA,NA,46.218201,-64.565586,"Shediac","NB"
"E4P2M4",NA,NA,46.215027,-64.529107,"Shediac","NB"
"E4P2M7",NA,NA,46.215654,-64.527449,"Shediac","NB"
"E4P6H6",NA,NA,46.2352,-64.485266,"Boudreau-ouest","NB"
"E4P7B3",NA,NA,46.204722,-64.386598,"Grand-barachois","NB"
"E4P7B8",NA,NA,46.219435,-64.360282,"Grand-barachois","NB"
"E4P8B7",NA,NA,46.21981,-64.359967,"Grand-barachois","NB"
"E4P8G2",NA,NA,46.222987,-64.428906,"Grand-barachois","NB"
"E4P8R2",NA,NA,46.225344,-64.464773,"Grand-barachois","NB"
"E4P8T8",NA,NA,46.220773,-64.570997,"Shediac","NB"
"E4P8T9",NA,NA,46.247796,-64.59166,"Shediac","NB"
"E4P8W5",NA,NA,46.225864,-64.532475,"Shediac","NB"
"E4P8Z7",NA,NA,46.208156,-64.399795,"Grand-barachois","NB"
"E4P9G1",NA,NA,46.207648,-64.418816,"Grand-barachois","NB"
"E4R0B7",NA,NA,NA,NA,NA,NA
"E4R1N6",NA,NA,46.338777,-64.618811,"Cocagne","NB"
"E4R2M6",NA,NA,46.400992,-64.653905,"Cocagne","NB"
"E4R3Z9",NA,NA,46.321048,-64.536383,"Grande-digue","NB"
"E4S0E3",NA,NA,NA,NA,NA,NA
"E4S1M6",NA,NA,46.58486,-64.72335,"Ste-anne-de-kent","NB"
"E4S2J2",NA,NA,46.475835,-64.703949,"Bouctouche","NB"
"E4S3Y9",NA,NA,46.440683,-64.689148,"Bouctouche","NB"
"E4S5G2",NA,NA,46.542828,-64.788873,"Ste-anne-de-kent","NB"
"E4S5G3",NA,NA,46.398064,-64.83681,"Sainte-marie-de-kent","NB"
"E4T3W5",NA,NA,46.326157,-65.001927,"Saint-paul","NB"
"E4V0A6",NA,NA,NA,NA,NA,NA
"E4V1Z1",NA,NA,46.352194,-64.848535,"Notre-dame","NB"
"E4V2Z7",NA,NA,46.435615,-64.695511,"Bouctouche","NB"
"E4V3H3",NA,NA,46.366449,-64.76735,"Saint-antoine-de-kent","NB"
"E4W1T4",NA,NA,46.594957,-64.841008,"Indian Island","NB"
"E4W4A4",NA,NA,46.694879,-64.980483,"Richibucto","NB"
"E4W5T3",NA,NA,46.586401,-64.780814,"Sainte-anne-de-kent","NB"
"E4X2M9",NA,NA,46.751262,-64.994357,"Saint-louis-de-kent","NB"
"E4Y1A6",NA,NA,46.694859,-65.49616,"Rogersville-ouest","NB"
"E4Z2B5",NA,NA,45.772544,-65.147629,"Petitcodiac","NB"
"E5A1L3",NA,NA,45.303565,-67.17555,"Dewolfe","NB"
"E5A1S3",NA,NA,45.410942,-67.033178,"Johnson Settlement Charlotte C","NB"
"E5A2E7",NA,NA,45.33754,-67.30669,"Oak Hill","NB"
